Rank	Score	Type	ID	Name	Description
2723	4.4	cp	BRD-K42748308	XE-991	Potassium channel blocker
2733	4.32	cp	BRD-K20742498	RS-39604	Serotonin receptor antagonist
2740	4.29	cp	BRD-K72903603	zidovudine	Reverse transcriptase inhibitor
2741	4.28	cp	BRD-K33483813	actarit	Interleukin receptor agonist
2743	4.26	cp	BRD-K23583188	lavendustin-a	EGFR inhibitor
2744	4.26	cp	BRD-A44448661	pentobarbital	Barbiturate antiepileptic
2745	4.26	cp	BRD-A54487287	cortisone	Glucocorticoid receptor agonist
2750	4.25	cp	BRD-K81729199	AQ-RA741	Acetylcholine receptor antagonist
2762	4.19	cp	BRD-K53737926	amitriptyline	Norepinephrine inhibitor
2773	4.12	cp	BRD-A81402010	KU-C103443N	CDC inhibitor
2774	4.12	cp	BRD-K45117373	Y-26763	Potassium channel activator
2775	4.1	cp	BRD-A80574334	oxalomalic-acid	Isocitrate dehydrogenase inhibitor
2779	4.07	cp	BRD-K00656370	6-aminochrysene	Transferase inhibitor
2781	4.05	cp	BRD-K96809896	SKF-86002	p38 MAPK inhibitor
2782	4.05	cp	BRD-A47144777	dihydro-7-desacetyldeoxygedunin	HSP inhibitor
2789	4.01	cp	BRD-K50168500	canertinib	EGFR inhibitor
2799	3.95	cp	BRD-K67043667	altretamine	DNA synthesis inhibitor
2806	3.9	cp	BRD-K14550461	doxercalciferol	Vitamin D receptor agonist
2814	3.84	cp	BRD-K33572481	taurodeoxycholic-acid	Bile acid
2819	3.81	cp	BRD-K43860855	iobenguane	Antineoplastic
2826	3.77	cp	BRD-K68867920	quetiapine	Dopamine receptor antagonist
2833	3.74	cp	BRD-K36198571	WAY-170523	Metalloproteinase inhibitor
2834	3.74	cp	BRD-A35623999	CGP-37157	L-type calcium channel blocker
2843	3.7	cp	BRD-K92870997	pterostilbene	Cyclooxygenase inhibitor
2855	3.64	cp	BRD-K74430258	1,2-dichlorobenzene	Hepatotoxicant
2857	3.63	cp	BRD-A16332958	modafinil	Adrenergic receptor agonist
2866	3.59	cp	BRD-A32164164	methyllycaconitine	Acetylcholine receptor antagonist
2875	3.56	cp	BRD-K50422030	clomethiazole	GABA receptor antagonist
2881	3.54	cp	BRD-A56245458	reichstein	Androgen receptor antagonist
2884	3.52	cp	BRD-K35240538	methylprednisolone	Glucocorticoid receptor agonist
2886	3.51	cp	BRD-A80775386	hyperforin	Cyclooxygenase inhibitor
2887	3.5	cp	BRD-A41941932	vitexin	Antioxidant
2890	3.49	cp	BRD-K60640630	mometasone	Glucocorticoid receptor agonist
2891	3.49	cp	BRD-A07824748	flavanone	11-beta-HSD1 inhibitor
2892	3.49	cp	BRD-K60762818	desipramine	Tricyclic antidepressant
2893	3.49	cp	BRD-A09094913	strychnine	Acetylcholine receptor antagonist
2896	3.47	cp	BRD-K29113274	ketoconazole	Sterol demethylase inhibitor
2897	3.47	cp	BRD-A69917777	aminopentamide	Acetylcholine receptor antagonist
2902	3.45	cp	BRD-A83695761	chromanol	Potassium channel blocker
2905	3.44	cp	BRD-K79131256	albendazole	Anthelmintic
2909	3.42	cp	BRD-K17008822	BD-1008	Sigma receptor antagonist
2911	3.42	cp	BRD-K22031190	diflunisal	Prostanoid receptor antagonist
2913	3.39	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
2917	3.38	cp	BRD-A14574269	UB-165	Acetylcholine receptor agonist
2922	3.35	cp	BRD-K40175214	torin-1	MTOR inhibitor
2926	3.3	cp	BRD-A73859745	glycodeoxycholic-acid	Apoptosis stimulant
2931	3.28	cp	BRD-K48115423	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol	Matrix metalloprotease inhibitor
2932	3.27	cp	BRD-K15791587	L-733060	Tachykinin antagonist
2934	3.24	cp	BRD-K08996725	zolantidine	Histamine receptor antagonist
2935	3.24	cp	BRD-A51829654	BRL-15572	Serotonin receptor antagonist
2938	3.23	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
2942	3.21	cp	BRD-K46469693	SCH-442416	Adenosine receptor antagonist
2944	3.2	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
2955	3.17	cp	BRD-A77050075	heraclenol	Vitamin K antagonist
2956	3.17	cp	BRD-K70881766	solanine	Acetylcholinesterase inhibitor
2957	3.17	cp	BRD-A45498368	WYE-125132	MTOR inhibitor
2958	3.16	cp	BRD-K04466929	Merck60	HDAC inhibitor
2959	3.16	cp	BRD-K17075857	chloroxine	Opioid receptor antagonist
2961	3.14	cp	BRD-K59570838	homoveratrylamine	Dopamine analog
2962	3.14	cp	BRD-A31312900	montelukast	Leukotriene receptor antagonist
2963	3.14	cp	BRD-K39823328	VU-0366037-2	Glutamate receptor modulator
2969	3.11	cp	BRD-K49668410	clarithromycin	Bacterial 50S ribosomal subunit inhibitor
2973	3.1	cp	BRD-K36153907	KU-C103885	Cystic fibrosis transmembrane conductance regulator inhibitor
2975	3.1	cp	BRD-A05352148	ipratropium	Acetylcholine receptor antagonist
2984	3.06	cp	BRD-K13571841	pepstatin	Aspartic protease inhibitor
2985	3.05	cp	BRD-K25394294	oxaprozin	Cyclooxygenase inhibitor
2988	3.04	cp	BRD-K27737647	H-89	PKA inhibitor
2989	3.03	cp	BRD-K20141153	atomoxetine	Norepinephrine transporter inhibitor
2991	3.02	cp	BRD-K41564320	purvalanol-b	Tyrosine kinase inhibitor
2994	3	cp	BRD-K53545112	CNQX	Glutamate receptor antagonist
2998	3	cp	BRD-M64432851	sunitinib	FLT3 inhibitor
2999	3	cp	BRD-K64881305	ispinesib	Kinesin-like spindle protein inhibitor
3008	2.96	cp	BRD-A68589262	troxipide	Glucosamine synthetase stimulant
3013	2.94	cp	BRD-K01649396	indatraline	Norepinephrine transporter inhibitor
3014	2.92	cp	BRD-A12560204	nitrendipine	Calcium channel blocker
3020	2.9	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
3021	2.89	cp	BRD-K88679075	methandriol	Androgenic steroid
3022	2.89	cp	BRD-K15916496	clotrimazole	Cytochrome P450 inhibitor
3027	2.89	cp	BRD-K23204545	busulfan	DNA inhibitor
3029	2.88	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
3038	2.86	cp	BRD-K93034159	cladribine	Adenosine deaminase inhibitor
3040	2.85	cp	BRD-K63923597	barasertib	Aurora kinase inhibitor
3041	2.85	cp	BRD-K06593056	LE-135	Retinoid receptor agonist
3047	2.83	cp	BRD-K32828673	chelidonine	Tubulin inhibitor
3057	2.78	cp	BRD-K05977355	fluconazole	Sterol demethylase inhibitor
3058	2.78	cp	BRD-K93461745	buspirone	Serotonin receptor agonist
3059	2.77	cp	BRD-K22878149	SB-205607	Delta 1 opioid receptor agonist
3065	2.76	cp	BRD-A47513740	calyculin	Protein phosphatase inhibitor
3067	2.75	cp	BRD-K00673382	famotidine	Histamine receptor antagonist
3068	2.75	cp	BRD-A25143711	hydrocortisone	Glucocorticoid receptor agonist
3073	2.73	cp	BRD-K18059238	gamma-linolenic-acid	Cyclooxygenase inhibitor
3074	2.71	cp	BRD-K45435259	SCH-23390	Dopamine receptor antagonist
3075	2.71	cp	BRD-K33864865	LY-225910	CCK receptor antagonist
3087	2.68	cp	BRD-K14880289	GW-501516	PPAR receptor agonist
3088	2.68	cp	BRD-K19533706	tranilast	Angiogenesis inhibitor
3089	2.68	cp	BRD-K95921201	reserpine	Vesicular monoamine transporter inhibitor
3090	2.68	cp	BRD-K52459643	prostaglandin-e1	Prostanoid receptor agonist
3098	2.68	cp	BRD-K70976396	cefoxitin	Bacterial cell wall synthesis inhibitor
3101	2.65	cp	BRD-K57179821	crotamiton	Antipruritic
3104	2.64	cp	BRD-K34533029	tyrphostin-AG-494	EGFR inhibitor
3105	2.64	cp	BRD-K58299615	RO-90-7501	Beta amyloid inhibitor
3111	2.62	cp	BRD-K61737877	VEGF-receptor-2-kinase-inhibitor-IV	VEGFR inhibitor
3112	2.61	cp	BRD-K81209159	herniarin	Acetylcholinesterase inhibitor
3114	2.6	cp	BRD-K61691971	avrainvillamide-analog-1	nucleophosmin inhibitor
3115	2.6	cp	BRD-K09132007	D-4476	TGF beta receptor inhibitor
3118	2.59	cp	BRD-A48261811	argatroban	Thrombin inhibitor
3119	2.59	cp	BRD-K52930707	rescinnamine	ACE inhibitor
3125	2.57	cp	BRD-M86331534	pyrvinium-pamoate	AKT inhibitor
3126	2.57	cp	BRD-A84389633	tropanyl-3,5-dimethylbenzoate	Serotonin receptor antagonist
3127	2.55	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
3131	2.54	cp	BRD-K40992116	parachlorophenol	Anti-infective
3132	2.54	cp	BRD-A65449987	flunisolide	Cytochrome P450 inhibitor
3133	2.54	cp	BRD-A90131694	alclometasone	Glucocorticoid receptor agonist
3135	2.54	cp	BRD-A46179541	doxapram	Potassium channel blocker
3142	2.5	cp	BRD-A49765801	fludroxycortide	Glucocorticoid receptor agonist
3143	2.5	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
3144	2.5	cp	BRD-A55946879	BW-B70C	Lipoxygenase inhibitor
3156	2.5	cp	BRD-K22662435	ganciclovir	DNA polymerase inhibitor
3157	2.47	cp	BRD-A75478957	PD-166793	Metalloproteinase inhibitor
3163	2.47	cp	BRD-K07303502	arachidonyl-trifluoro-methane	Cytosolic phospholipase inhibitor
3168	2.43	cp	BRD-A10715913	sulpiride	Dopamine receptor antagonist
3169	2.43	cp	BRD-K56596464	QX-314	Sodium channel blocker
3175	2.4	cp	BRD-K65331431	retinyl	vitamin analog
3176	2.4	cp	BRD-K51066026	aminoindazole	Ionophore
3180	2.38	cp	BRD-K74133369	oligomycin-a	ATP synthase inhibitor
3181	2.37	cp	BRD-K37561857	zardaverine	Phosphodiesterase inhibitor
3182	2.37	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
3193	2.33	cp	BRD-K95763993	trapidil	PDGFR receptor inhibitor
3194	2.33	cp	BRD-K19284129	salvinorin-a	Opioid receptor agonist
3195	2.33	cp	BRD-K60230970	MG-132	Proteasome inhibitor
3202	2.31	cp	BRD-K91733562	secoisolariciresinol	Antioxidant
3208	2.29	cp	BRD-K11663430	pyroxamide	HDAC inhibitor
3209	2.29	cp	BRD-K85242180	beta-CCP	Indoleamine 2,3-dioxygenase inhibitor
3210	2.29	cp	BRD-A98702003	carbenoxolone	11-beta-HSD1 inhibitor
3211	2.29	cp	BRD-K77947974	fluspirilene	Dopamine receptor antagonist
3221	2.26	cp	BRD-K53972329	ruxolitinib	JAK inhibitor
3222	2.26	cp	BRD-A04327189	synephrine	Adrenergic receptor agonist
3226	2.24	cp	BRD-K45330754	diethylstilbestrol	Estrogen receptor agonist
3230	2.23	cp	BRD-K14888893	minoxidil	KATP activator
3232	2.22	cp	BRD-A42553870	L-152804	Neuropeptide receptor antagonist
3235	2.22	cp	BRD-K00627859	tubastatin-a	HDAC inhibitor
3239	2.19	cp	BRD-K85030058	benactyzine	Acetylcholine receptor antagonist
3243	2.18	cp	BRD-A36066264	estradiol-benzoate	Estrogen receptor agonist
3244	2.18	cp	BRD-K49448285	bisindolylmaleimide	CDK inhibitor
3250	2.15	cp	BRD-U73238814	QL-XI-92	DDR1 inhibitor
3251	2.14	cp	BRD-K12932420	YM-976	Phosphodiesterase inhibitor
3254	2.13	cp	BRD-K04430056	7-nitroindazole	nitric oxide synthase inhibitor
3255	2.12	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
3258	2.11	cp	BRD-A00100033	nifurtimox	DNA inhibitor
3259	2.11	cp	BRD-K95655893	MAZ-51	VEGFR inhibitor
3262	2.11	cp	BRD-A73368467	fexofenadine	Histamine receptor antagonist
3263	2.11	cp	BRD-K68756823	FR-180204	-666
3270	2.08	cp	BRD-A71009679	KUC103420N	-666
3271	2.08	cp	BRD-A96882008	L-732138	Tachykinin antagonist
3272	2.08	cp	BRD-A50737080	CGK-733	ATR kinase inhibitor
3273	2.08	cp	BRD-K89055274	alverine	Muscle relaxant
3274	2.08	cp	BRD-K25224017	pirenperone	Serotonin receptor antagonist
3282	2.06	cp	BRD-K43796186	benzyl-quinazolin-4-yl-amine	EGFR inhibitor
3285	2.04	cp	BRD-K14200658	syrosingopine	Vesicular monoamine transporter inhibitor
3286	2.04	cp	BRD-K78637815	LY-320135	Cannabinoid receptor antagonist
3287	2.04	cp	BRD-K93332168	isocarboxazid	Monoamine oxidase inhibitor
3288	2.04	cp	BRD-A97730597	hexylcaine	Sodium channel blocker
3289	2.04	cp	BRD-K43405658	tyrphostin-AG-527	Protein tyrosine kinase inhibitor
3295	2.01	cp	BRD-A39522003	OMDM-2	FAAH inhibitor
3302	1.99	cp	BRD-K59637651	NSC-119889	Protein synthesis inhibitor
3303	1.97	cp	BRD-K37080523	isoreserpine	Vesicular monoamine transporter inhibitor
3309	1.97	cp	BRD-K79602928	metformin	Insulin sensitizer
3315	1.94	cp	BRD-K16664969	GTP-14564	FLT3 inhibitor
3317	1.94	cp	BRD-K20655524	mefexamide	Psychoactive drug
3318	1.94	cp	BRD-K41731458	triclosan	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
3319	1.92	cp	BRD-K66412701	pazufloxacin	Topoisomerase inhibitor
3322	1.91	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
3325	1.9	cp	BRD-K69556541	ryanodine	Calcium channel blocker
3326	1.9	cp	BRD-K95785537	PP-2	SRC inhibitor
3329	1.87	cp	BRD-K69688083	mestinon	Cholinesterase inhibitor
3330	1.87	cp	BRD-A15297126	fluocinonide	Glucocorticoid receptor agonist
3335	1.87	cp	BRD-K94294671	OSI-027	MTOR inhibitor
3346	1.83	cp	BRD-K73391359	quinisocaine	Local anesthetic
3347	1.83	cp	BRD-A76093993	cromakalim	Potassium channel activator
3348	1.83	cp	BRD-K03600606	catechin	Beta secretase inhibitor
3349	1.83	cp	BRD-K74913225	brinzolamide	Carbonic anhydrase inhibitor
3356	1.8	cp	BRD-K01253243	SB-590885	RAF inhibitor
3357	1.8	cp	BRD-K75181824	acetyl-geranygeranyl-cysteine	Inhibitor of methyl esterification of geranylgeranylated proteins
3358	1.8	cp	BRD-K66175015	afatinib	EGFR inhibitor
3359	1.8	cp	BRD-K46384212	o-3M3FBS	phospholipase activator
3362	1.78	cp	BRD-K81272440	dantrolene	Calcium channel blocker
3367	1.76	cp	BRD-K39462424	dexchlorpheniramine	Histamine receptor antagonist
3368	1.76	cp	BRD-K24675965	LY-288513	CCK receptor antagonist
3369	1.76	cp	BRD-K49049886	CGS-15943	Adenosine receptor antagonist
3379	1.73	cp	BRD-A09056319	alfuzosin	Adrenergic receptor antagonist
3386	1.69	cp	BRD-K95901403	XL-147	PI3K inhibitor
3387	1.69	cp	BRD-K38903228	hesperidin	Flavanone glycoside
3388	1.69	cp	BRD-K87049188	fusaric-acid	Dopamine beta hydroxylase inhibitor
3389	1.69	cp	BRD-A63043573	cabergoline	Dopamine receptor agonist
3390	1.69	cp	BRD-K66353228	zoxazolamine	Myorelaxant
3391	1.69	cp	BRD-A39255369	DCPIB	Chloride channel blocker
3393	1.69	cp	BRD-A29734509	disopyramide	Sodium channel blocker
3394	1.68	cp	BRD-K93080877	Ala-Ala-Phe-CMK	Tripeptidyl peptidase inhibitor
3400	1.66	cp	BRD-K15715913	fluperlapine	Serotonin receptor antagonist
3401	1.66	cp	BRD-K48367671	febuxostat	Xanthine oxidase inhibitor
3402	1.66	cp	BRD-K18779551	bifemelane	Acetylcholine release stimulant
3403	1.66	cp	BRD-A15415227	GW-1929	PPAR receptor agonist
3404	1.66	cp	BRD-K41713976	E-4031	Potassium channel blocker
3407	1.65	cp	BRD-K26863634	BIX-01338	Histone lysine methyltransferase inhibitor
3415	1.62	cp	BRD-A51382177	fosinopril	ACE inhibitor
3416	1.61	cp	BRD-K28307902	flutamide	Androgen receptor antagonist
3421	1.59	cp	BRD-K13087974	4,5-dianilinophthalimide	EGFR inhibitor
3422	1.59	cp	BRD-A76279427	myriocin	Serine palmitoyltransferase inhibitor
3423	1.59	cp	BRD-A47633927	NPC-15199	ICAM1 antagonist
3424	1.59	cp	BRD-K53570330	carbofuran	Cholinesterase inhibitor
3425	1.59	cp	BRD-K14693417	cinchonine	P-glycoprotein inhibitor
3426	1.59	cp	BRD-K62200014	anagrelide	Phosphodiesterase inhibitor
3434	1.55	cp	BRD-K39983086	loteprednol	Glucocorticoid receptor agonist
3435	1.55	cp	BRD-K82823076	RO-15-4513	GABA benzodiazepine site receptor inverse agonist
3436	1.55	cp	BRD-K13261168	LY-16350	Dopamine receptor agonist
3437	1.55	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
3439	1.55	cp	BRD-K12219985	glipizide	Sulfonylurea
3446	1.52	cp	BRD-K62609077	scoulerine	Adrenergic receptor antagonist
3447	1.52	cp	BRD-A78360835	cercosporin	Photoactivated toxin
3448	1.52	cp	BRD-K97158071	droperidol	Dopamine receptor antagonist
3449	1.51	cp	BRD-K32412559	morphothebaine	Adrenergic receptor antagonist
3455	1.48	cp	BRD-K37814297	acepromazine	Dopamine receptor antagonist
3456	1.48	cp	BRD-K89402695	L-655240	Thromboxane receptor antagonist
3457	1.48	cp	BRD-A18202423	CPCCOEt	Glutamate receptor antagonist
3458	1.48	cp	BRD-K29582677	flunarizine	Calcium channel blocker
3462	1.48	cp	BRD-A70083328	secnidazole	Acetylcholinesterase inhibitor
3466	1.44	cp	BRD-K78692225	leflunomide	Dihydroorotate dehydrogenase inhibitor
3467	1.44	cp	BRD-K11634954	GBR-13069	Dopamine uptake inhibitor
3468	1.44	cp	BRD-K26573499	DMAB-anabaseine	Adrenergic receptor agonist
3469	1.44	cp	BRD-K89046952	ciclacillin	Bacterial cell wall synthesis inhibitor
3470	1.44	cp	BRD-K55344148	BU-224	Imidazoline receptor ligand
3476	1.44	cp	BRD-K09499853	KU-0060648	DNA dependent protein kinase inhibitor
3477	1.44	cp	BRD-K20755323	SA-792728	Sphingosine kinase inhibitor
3479	1.42	cp	BRD-A25775766	securinine	GABA receptor antagonist
3482	1.42	cp	BRD-K86600316	RS-79948	Adrenergic receptor antagonist
3483	1.41	cp	BRD-K43764301	dexketoprofen	Cyclooxygenase inhibitor
3484	1.41	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
3485	1.41	cp	BRD-A31227688	kynuramine	Aryl hydrocarbon receptor activator
3486	1.41	cp	BRD-K39339537	epirizole	Cyclooxygenase inhibitor
3487	1.39	cp	BRD-K07220430	cinnarizine	Calcium channel blocker
3490	1.37	cp	BRD-K98684188	GSK-0660	PPAR receptor antagonist
3491	1.37	cp	BRD-K05977823	tenovins	SIRT inhibitor
3492	1.37	cp	BRD-A72596465	GW-6471	PPAR receptor antagonist
3494	1.37	cp	BRD-A29901043	KIN001-127	ITK inhibitor
3495	1.37	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
3496	1.37	cp	BRD-K42095107	daidzein	Estrogen receptor agonist
3497	1.36	cp	BRD-K22009844	phenprobamate	Muscle relaxant
3502	1.34	cp	BRD-K88759641	EMD-66684	Angiotensin receptor antagonist
3503	1.34	cp	BRD-K65814004	diphenyleneiodonium	Nitric oxide synthase inhibitor
3504	1.34	cp	BRD-K83063356	RS-102895	CCR antagonist
3512	1.3	cp	BRD-K68332390	ponalrestat	Aldose reductase inhibitor
3513	1.3	cp	BRD-K26521938	dinoprostone	Prostanoid receptor agonist
3514	1.3	cp	BRD-K70577657	H-9	PKA inhibitor
3515	1.3	cp	BRD-K08998509	fananserin	Dopamine receptor antagonist
3518	1.3	cp	BRD-K73109821	diazoxide	Potassium channel activator
3519	1.29	cp	BRD-K29653726	topiramate	Carbonic anhydrase inhibitor
3520	1.29	cp	BRD-K17674993	diflorasone	Corticosteroid agonist
3522	1.27	cp	BRD-K16485616	mocetinostat	HDAC inhibitor
3523	1.27	cp	BRD-K99749624	linifanib	PDGFR receptor inhibitor
3524	1.27	cp	BRD-K99696746	fatostatin	SREBP inhibitor
3525	1.27	cp	BRD-K11158509	tyrphostin-B44	EGFR inhibitor
3526	1.27	cp	BRD-K25741894	skimmianine	Acetylcholinesterase inhibitor
3527	1.27	cp	BRD-A43150328	penicillic-acid	other antibiotic
3529	1.26	cp	BRD-K48869804	icilin	TRPV agonist
3533	1.26	cp	BRD-K07691486	roscovitine	CDK inhibitor
3539	1.24	cp	BRD-K90789829	nefazodone	Adrenergic inhibitor
3544	1.23	cp	BRD-A74907996	equol	Estrogen receptor agonist
3545	1.23	cp	BRD-K86191271	cytosporone-b	NUR77 receptor agonist
3546	1.23	cp	BRD-A41301928	bongkrek-acid	Mitochondrial ADP, ATP translocase inhibitor
3547	1.23	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
3548	1.23	cp	BRD-K85013741	auraptene	Nitric oxide production inhibitor
3549	1.23	cp	BRD-K35941380	methysergide	Serotonin receptor antagonist
3556	1.2	cp	BRD-A03216249	mepivacaine	Potassium channel blocker
3557	1.2	cp	BRD-K56614220	clofazimine	GK0582 inhibitor
3558	1.2	cp	BRD-A78377521	monastrol	Kinesin-like spindle protein inhibitor
3559	1.2	cp	BRD-A26845397	isamoltan	Adrenergic receptor antagonist
3560	1.2	cp	BRD-K87919739	tyrphostin-AG-825	Receptor tyrosine protein kinase inhibitor
3570	1.16	cp	BRD-K78659596	MLN-2238	Proteasome inhibitor
3571	1.16	cp	BRD-K29555132	arachidonamide	Cannabinoid receptor agonist
3572	1.16	cp	BRD-A78942461	ICI-118551	Adrenergic receptor antagonist
3573	1.16	cp	BRD-K53263234	CITCO	CAR agonist
3574	1.16	cp	BRD-A56020723	CA-074-Me	Cathepsin inhibitor
3577	1.13	cp	BRD-A79465854	auranofin	NFkB pathway inhibitor
3578	1.13	cp	BRD-A06352508	SB-218078	CHK inhibitor
3582	1.11	cp	BRD-K55191674	benzylpenicillin	Penicillin binding protein inhibitor
3585	1.1	cp	BRD-A25569250	KI-16425	Lysophosphatidic acid receptor antagonist
3586	1.09	cp	BRD-K10136726	tosyllysyl-chloromethyl-ketone	Chymotrypsin inhibitor
3587	1.09	cp	BRD-A02710418	meptazinol	Opioid receptor agonist
3588	1.09	cp	BRD-K32501161	vanoxerine	Dopamine uptake inhibitor
3589	1.09	cp	BRD-K55127134	fluphenazine	Dopamine receptor antagonist
3590	1.09	cp	BRD-K09186807	KIN001-244	Phosphoinositide dependent kinase inhibitor
3597	1.06	cp	BRD-K34776109	glimepiride	Insulin secretagogue
3598	1.06	cp	BRD-K76534306	enrofloxacin	Bacterial DNA gyrase inhibitor
3599	1.06	cp	BRD-K59273480	propentofylline	Adenosine reuptake inhibitor
3600	1.06	cp	BRD-K52397688	amperozide	Dopamine receptor antagonist
3603	1.06	cp	BRD-K01663662	diphenidol	Acetylcholine receptor agonist
3604	1.06	cp	BRD-A75769826	SDM25N	Opioid receptor antagonist
3605	1.06	cp	BRD-K02637541	celecoxib	Cyclooxygenase inhibitor
3606	1.06	cp	BRD-K54256913	MK-1775	WEE1 kinase inhibitor
3607	1.05	cp	BRD-K39670393	amthamine	Histamine receptor agonist
3614	1.02	cp	BRD-K04196797	oxcarbazepine	Sodium channel blocker
3615	1.02	cp	BRD-A63546914	RO-04-5595	Glutamate receptor antagonist
3620	0.99	cp	BRD-M72442222	vicriviroc	CC chemokine receptor antagonist
3621	0.99	cp	BRD-K80725632	lavendustin-c	EGFR inhibitor
3622	0.99	cp	BRD-K28849549	mesalazine	Cyclooxygenase inhibitor
3623	0.99	cp	BRD-A87479750	tenidap	Cyclooxygenase inhibitor
3624	0.99	cp	BRD-A97479839	piperidolate	Acetylcholine receptor antagonist
3625	0.99	cp	BRD-A61793559	metolazone	Carbonic anhydrase inhibitor
3626	0.98	cp	BRD-K99818283	PIK-90	PI3K inhibitor
3634	0.95	cp	BRD-K13926615	vardenafil	Phosphodiesterase inhibitor
3635	0.95	cp	BRD-K18909381	CGS-12066B	Serotonin receptor agonist
3639	0.95	cp	BRD-K32164935	tolazamide	ATP channel blocker
3644	0.92	cp	BRD-K29905972	axitinib	PDGFR receptor inhibitor
3645	0.92	cp	BRD-K40656405	L-165041	PPAR receptor agonist
3646	0.92	cp	BRD-K07325606	hispidin	PKC inhibitor
3647	0.92	cp	BRD-A62021152	WAY-161503	Serotonin receptor agonist
3648	0.92	cp	BRD-K59332007	linopirdine	Potassium channel blocker
3650	0.92	cp	BRD-A25004090	erastin	Ion channel antagonist
3651	0.92	cp	BRD-A65280694	molindone	Dopamine receptor antagonist
3652	0.9	cp	BRD-K68402494	ML-9	Myosin light chain kinase inhibitor
3658	0.88	cp	BRD-K22227508	targinine	Nitric oxide synthase inhibitor
3659	0.88	cp	BRD-K52735702	cefdinir	Bacterial cell wall synthesis inhibitor
3660	0.88	cp	BRD-K68437527	EMF-bca1-60	caspase inhibitor
3661	0.88	cp	BRD-A43331270	niguldipine	Calcium channel blocker
3662	0.88	cp	BRD-A17453586	MDL-72832	Serotonin receptor agonist
3663	0.88	cp	BRD-K81209512	AG-494	EGFR inhibitor
3665	0.88	cp	BRD-A08187463	racecadotril	Enkephalinase inhibitor
3667	0.85	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
3668	0.85	cp	BRD-A33168282	sotalol	Adrenergic receptor antagonist
3669	0.85	cp	BRD-K21548250	moracizine	Sodium channel blocker
3674	0.83	cp	BRD-A96107863	nisoldipine	Calcium channel blocker
3681	0.81	cp	BRD-K89125793	tinidazole	Antiprotozoal
3682	0.81	cp	BRD-K26241953	piceatannol	SYK inhibitor
3683	0.81	cp	BRD-A39415247	norethisterone	Progesterone receptor agonist
3684	0.81	cp	BRD-K52394958	GR-159897	Tachykinin antagonist
3685	0.81	cp	BRD-K39746403	erythromycin	NFkB pathway inhibitor
3686	0.81	cp	BRD-K15108141	gemcitabine	Ribonucleotide reductase inhibitor
3693	0.78	cp	BRD-K73991644	isoquercetin	Aldose reductase inhibitor
3694	0.78	cp	BRD-K60511616	pravastatin	HMGCR inhibitor
3695	0.78	cp	BRD-K42221274	NNC-711	GAT inhibitor
3696	0.78	cp	BRD-K44899736	RO-16-6941	Monoamine oxidase inhibitor
3697	0.78	cp	BRD-K12906962	dichlorobenzamil	Sodium/calcium exchange inhibitor
3698	0.78	cp	BRD-A90311807	cilastatin	Dehydropeptidase inhibitor
3699	0.78	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
3700	0.78	cp	BRD-K51575138	TPCA-1	IKK inhibitor
3705	0.74	cp	BRD-A32949107	MRS-1845	Calcium channel blocker
3706	0.74	cp	BRD-K72676686	fluvoxamine	Selective serotonin reuptake inhibitor (SSRI)
3707	0.74	cp	BRD-A26032986	zaldaride	Calmodulin antagonist
3708	0.74	cp	BRD-K72783841	tyrphostin-AG-555	EGFR inhibitor
3709	0.74	cp	BRD-K54771420	glycocholic-acid	Cholesterol inhibitor
3710	0.74	cp	BRD-K93188295	ARC-239	Adrenergic receptor antagonist
3717	0.7	cp	BRD-K61314889	IWR-1-ENDO	PARP inhibitor
3718	0.7	cp	BRD-K73999723	telmisartan	Angiotensin receptor antagonist
3719	0.7	cp	BRD-K22503835	scriptaid	HDAC inhibitor
3720	0.7	cp	BRD-K51816706	oxindole-I	VEGFR inhibitor
3721	0.7	cp	BRD-K04877770	FTase-inhibitor-B581	Farnesyltransferase inhibitor
3722	0.7	cp	BRD-K49865102	PD-0325901	MEK inhibitor
3724	0.69	cp	BRD-A33084410	5'-guanidinonaltrindole	Opioid receptor antagonist
3729	0.68	cp	BRD-K02227374	milnacipran	Serotonin reuptake inhibitor
3731	0.67	cp	BRD-K02965346	SU-11274	Hepatocyte growth factor receptor inhibitor
3732	0.67	cp	BRD-A31801025	formestane	Aromatase inhibitor
