Rank	Score	Type	ID	Name	Description
2112	5.47	cp	BRD-A94543220	bifonazole	Sterol demethylase inhibitor
2118	5.44	cp	BRD-A43940795	tetrahydropalmatine	Serotonin release inhibitor
2119	5.43	cp	BRD-K01612348	meropenem	Bacterial cell wall synthesis inhibitor
2122	5.41	cp	BRD-K72541103	JAK3-inhibitor-I	JAK inhibitor
2127	5.34	cp	BRD-K07762753	aminopurvalanol-a	Tyrosine kinase inhibitor
2132	5.32	cp	BRD-K07888107	depudecin	HDAC inhibitor
2133	5.31	cp	BRD-A95696820	acadesine	AMPK activator
2136	5.3	cp	BRD-K06753942	nobiletin	MEK inhibitor
2140	5.28	cp	BRD-A92161634	scopoline	Acetylcholine receptor antagonist
2149	5.18	cp	BRD-K03842655	penitrem-a	Potassium channel blocker
2150	5.17	cp	BRD-K20655524	mefexamide	Psychoactive drug
2152	5.15	cp	BRD-K60160658	tiagabine	GABA uptake inhibitor
2154	5.13	cp	BRD-K54416256	methimazole	Antithyroid
2155	5.13	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
2158	5.09	cp	BRD-K36616567	doxepin	Histamine receptor antagonist
2159	5.08	cp	BRD-K53979406	ALX-5407	Glycine transporter inhibitor
2162	5.07	cp	BRD-K78599730	manumycin-a	Farnesyltransferase inhibitor
2165	5.04	cp	BRD-K73982490	BI-78D3	JNK inhibitor
2168	5.02	cp	BRD-A96456596	FPL-55712	Leukotriene receptor antagonist
2175	4.97	cp	BRD-K94144010	cotinine	Nicotine metabolite
2179	4.93	cp	BRD-K11634954	GBR-13069	Dopamine uptake inhibitor
2180	4.93	cp	BRD-K45542189	diethylcarbamazine	Lipoxygenase inhibitor
2183	4.92	cp	BRD-K02407574	parbendazole	Tubulin inhibitor
2184	4.9	cp	BRD-K82795137	loratadine	Histamine receptor antagonist
2191	4.86	cp	BRD-K72024482	MRS-1754	Adenosine receptor antagonist
2192	4.86	cp	BRD-K15834839	lobendazole	Anthelmintic
2195	4.85	cp	BRD-K14693417	cinchonine	P-glycoprotein inhibitor
2199	4.83	cp	BRD-K42142750	retrorsine	Antimitotic
2201	4.83	cp	BRD-A02333338	cyclopamine	Smoothened receptor antagonist
2202	4.81	cp	BRD-K13800121	parecoxib	Cyclooxygenase inhibitor
2203	4.79	cp	BRD-K15916496	clotrimazole	Cytochrome P450 inhibitor
2204	4.79	cp	BRD-K09132007	D-4476	TGF beta receptor inhibitor
2211	4.75	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
2212	4.74	cp	BRD-A61470182	n-formylmethionylalanine	macrophage activator
2216	4.72	cp	BRD-K35498378	alrestatin	Aldose reductase inhibitor
2220	4.72	cp	BRD-K06335600	tizanidine	Adrenergic receptor agonist
2221	4.72	cp	BRD-K90885812	propantheline	Acetylcholine receptor antagonist
2227	4.62	cp	BRD-K35483542	alitretinoin	Retinoid receptor agonist
2228	4.62	cp	BRD-A81795050	U-18666A	Oxidosqualene cyclase inhibitor
2229	4.62	cp	BRD-K49657628	tyrphostin-AG-18	EGFR inhibitor
2230	4.61	cp	BRD-K43405658	tyrphostin-AG-527	Protein tyrosine kinase inhibitor
2231	4.6	cp	BRD-K96402602	farnesylthiotriazole	PPMTase inhibitor
2236	4.58	cp	BRD-K31471398	dihydrexidine	Dopamine receptor agonist
2237	4.58	cp	BRD-K54210043	NS-1619	Calcium channel activator
2241	4.55	cp	BRD-K19352500	prochlorperazine	Dopamine receptor antagonist
2247	4.53	cp	BRD-K66615216	moxifloxacin	Bacterial DNA gyrase inhibitor
2248	4.52	cp	BRD-K76568384	PHTPP	Estrogen receptor antagonist
2249	4.51	cp	BRD-A91699651	chloroquine	Antimalarial
2251	4.48	cp	BRD-A02713983	dihydrodeoxygedunin	Growth factor receptor activator
2252	4.47	cp	BRD-A46393198	tetramisole	Immunostimulant
2253	4.46	cp	BRD-K46766488	S-14506	Serotonin receptor agonist
2256	4.44	cp	BRD-A96882008	L-732138	Tachykinin antagonist
2257	4.44	cp	BRD-A78295502	hydroquinine	Antiarrhythmic
2262	4.42	cp	BRD-U73238814	QL-XI-92	DDR1 inhibitor
2263	4.42	cp	BRD-K59597909	phenothiazine	Dopamine receptor antagonist
2264	4.41	cp	BRD-A26334849	propafenone	Antiarrhythmic
2265	4.41	cp	BRD-A60197193	amisulpride	Dopamine receptor antagonist
2266	4.4	cp	BRD-K58299615	RO-90-7501	Beta amyloid inhibitor
2268	4.37	cp	BRD-A93206962	L-755507	Adrenergic receptor agonist
2271	4.36	cp	BRD-A89434049	sarmentogenin	ATPase inhibitor
2275	4.34	cp	BRD-K55468218	spiperone	Dopamine receptor antagonist
2292	4.2	cp	BRD-K83963101	MLN-8054	Aurora kinase inhibitor
2300	4.12	cp	BRD-A49172652	lansoprazole	ATPase inhibitor
2301	4.1	cp	BRD-K73978287	hydrocortisone	Glucocorticoid receptor agonist
2303	4.09	cp	BRD-A34817987	itraconazole	Cytochrome P450 inhibitor
2304	4.09	cp	BRD-A51393488	noscapine	Bradykinin receptor antagonist
2310	4.05	cp	BRD-K90333595	phentolamine	Adrenergic receptor antagonist
2312	4.04	cp	BRD-A44780397	mifepristone	Glucocorticoid receptor antagonist
2313	4.04	cp	BRD-K06712146	YM-90709	IL5 inhibitor
2316	4.02	cp	BRD-A59303141	quinethazone	Thiazide diuretic
2321	3.98	cp	BRD-A27887842	prednisolone	Glucocorticoid receptor agonist
2322	3.97	cp	BRD-K28453807	nitrocaramiphen	Cholinergic receptor antagonist
2323	3.96	cp	BRD-A66563878	medetomidine	Adrenergic receptor agonist
2327	3.94	cp	BRD-A82656074	naltrindole	Opioid receptor antagonist
2330	3.93	cp	BRD-K06080977	eicosatetraynoic-acid	Cyclooxygenase inhibitor
2333	3.91	cp	BRD-K81521265	dicyclohexylurea	Epoxide hydolase inhibitor
2335	3.89	cp	BRD-K08996725	zolantidine	Histamine receptor antagonist
2347	3.78	cp	BRD-A55393291	testosterone	Androgen receptor agonist
2349	3.75	cp	BRD-K27737647	H-89	PKA inhibitor
2352	3.72	cp	BRD-K09631521	thiotepa	Cytochrome P450 inhibitor
2357	3.7	cp	BRD-K71512533	SNS-314	Aurora kinase inhibitor
2358	3.7	cp	BRD-K41731458	triclosan	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
2362	3.67	cp	BRD-A84389091	L-655708	GABA receptor inverse agonist
2364	3.66	cp	BRD-K91696562	orantinib	FGFR inhibitor
2365	3.66	cp	BRD-K48923948	BMS-641988	Androgen receptor antagonist
2366	3.66	cp	BRD-K76810206	nicergoline	Adrenergic receptor antagonist
2369	3.66	cp	BRD-K24994810	androstenol	GABA receptor modulator
2373	3.63	cp	BRD-K10995081	perphenazine	Dopamine receptor antagonist
2381	3.6	cp	BRD-K15933101	ropinirole	Dopamine receptor agonist
2382	3.59	cp	BRD-K64610608	EMF-bca1-57	caspase inhibitor
2387	3.56	cp	BRD-A29901043	KIN001-127	ITK inhibitor
2392	3.52	cp	BRD-A54845972	dihydroergotamine	Serotonin receptor agonist
2393	3.5	cp	BRD-K57304726	PRE-084	Sigma receptor agonist
2397	3.45	cp	BRD-K75958195	pizotifen	Serotonin receptor antagonist
2398	3.45	cp	BRD-K21520694	sulfacetamide	PABA antagonist
2399	3.45	cp	BRD-K27721098	clopidogrel	Purinergic receptor antagonist
2406	3.42	cp	BRD-K19284129	salvinorin-a	Opioid receptor agonist
2407	3.42	cp	BRD-K53570330	carbofuran	Cholinesterase inhibitor
2408	3.42	cp	BRD-K95609758	BMS-191011	Potassium channel activator
2410	3.4	cp	BRD-A54596827	solifenacin	Acetylcholine receptor antagonist
2412	3.38	cp	BRD-K95763993	trapidil	PDGFR receptor inhibitor
2413	3.38	cp	BRD-A31007383	SDZ-WAG-994	Adenosine receptor agonist
2414	3.38	cp	BRD-K42098891	protriptyline	Tricyclic antidepressant
2424	3.31	cp	BRD-A96107863	nisoldipine	Calcium channel blocker
2425	3.31	cp	BRD-A44133049	azasetron	Serotonin receptor antagonist
2426	3.31	cp	BRD-K08252256	diclofenac	Cyclooxygenase inhibitor
2427	3.31	cp	BRD-K56343971	vemurafenib	RAF inhibitor
2435	3.24	cp	BRD-A41450521	tosufloxacin	Bacterial DNA gyrase inhibitor
2436	3.24	cp	BRD-K48722258	dilazep	Adenosine reuptake inhibitor
2439	3.24	cp	BRD-M64432851	sunitinib	FLT3 inhibitor
2441	3.21	cp	BRD-A24191444	ifenprodil	Adrenergic receptor antagonist
2442	3.21	cp	BRD-K57011718	UK-356618	Metalloproteinase inhibitor
2446	3.21	cp	BRD-K77987382	mebendazole	Tubulin inhibitor
2447	3.21	cp	BRD-K68143200	SA-792541	CDC inhibitor
2453	3.17	cp	BRD-K01567962	pyrazolanthrone	JNK inhibitor
2454	3.17	cp	BRD-K71731651	PNU-120596	Acetylcholine receptor agonist
2455	3.17	cp	BRD-K50135270	GBR-12935	Dopamine uptake inhibitor
2456	3.16	cp	BRD-K70511574	sunitinib	PLK inhibitor
2462	3.12	cp	BRD-K44899736	RO-16-6941	Monoamine oxidase inhibitor
2470	3.1	cp	BRD-A41250306	cyclopenthiazide	Thiazide diuretic
2471	3.1	cp	BRD-K62200014	anagrelide	Phosphodiesterase inhibitor
2477	3.07	cp	BRD-K04877770	FTase-inhibitor-B581	Farnesyltransferase inhibitor
2478	3.07	cp	BRD-A64479082	quinidine	Sodium channel blocker
2483	3.03	cp	BRD-K31699485	DMEOB	glutamate receptor modulator
2484	3.03	cp	BRD-K40887525	ritanserin	Serotonin receptor antagonist
2488	3.03	cp	BRD-K85133207	HDAC1-selective	HDAC inhibitor
2501	2.92	cp	BRD-K16621777	enobosarm	Androgen receptor modulator
2502	2.92	cp	BRD-K97330509	SRC-kinase-inhibitor-II	SRC inhibitor
2503	2.92	cp	BRD-A09056319	alfuzosin	Adrenergic receptor antagonist
2504	2.92	cp	BRD-A47513740	calyculin	Protein phosphatase inhibitor
2505	2.91	cp	BRD-A77118605	BML-ST330	Phospholipase inhibitor
2507	2.89	cp	BRD-K36258877	AZ-10417808	Caspase inhibitor
2508	2.89	cp	BRD-K59522102	piperine	Monoamine oxidase inhibitor
2510	2.87	cp	BRD-K37561857	zardaverine	Phosphodiesterase inhibitor
2512	2.85	cp	BRD-K18523449	mestanolone	Androgenic steroid
2513	2.85	cp	BRD-K52075715	oxibendazole	Tubulin inhibitor
2518	2.83	cp	BRD-K68132782	terbinafine	Fungal squalene epoxidase inhibitor
2522	2.82	cp	BRD-A67438293	treprostinil	Prostacyclin analog
2523	2.82	cp	BRD-K93325701	damnacanthal	SRC inhibitor
2528	2.82	cp	BRD-A79803969	memantine	Glutamate receptor antagonist
2529	2.81	cp	BRD-K64451768	GANT-58	GLI antagonist
2532	2.79	cp	BRD-K88849294	lobaric-acid	Tyrosine phosphatase inhibitor
2535	2.78	cp	BRD-K59753975	vindesine	Tubulin inhibitor
2536	2.78	cp	BRD-A19248578	latrunculin-b	Actin polymerization inhibitor
2537	2.78	cp	BRD-K60060639	methyllidocaine	antiarrhythmic medication
2538	2.78	cp	BRD-A30815329	felodipine	Calcium channel blocker
2539	2.78	cp	BRD-K79366068	PSB-069	NTPDase inhibitor
2547	2.75	cp	BRD-K24201553	SB-269970	Serotonin receptor antagonist
2548	2.75	cp	BRD-K19554809	MK-212	Serotonin receptor agonist
2555	2.73	cp	BRD-A35511923	L-803087	Somatostatin receptor agonist
2558	2.71	cp	BRD-A88282067	delcorine	Antiarrhythmic
2559	2.71	cp	BRD-A77299732	salubrinal	Eukaryotic translation initiation factor inhibitor
2570	2.69	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
2571	2.68	cp	BRD-K64157027	ZD-2079	Adrenergic receptor agonist
2572	2.68	cp	BRD-K37792168	denbufylline	Phosphodiesterase inhibitor
2584	2.64	cp	BRD-K62374253	rufloxacin	Bacterial DNA gyrase inhibitor
2585	2.64	cp	BRD-K26801045	pipamperone	Dopamine receptor antagonist
2586	2.64	cp	BRD-K38305202	domperidone	Dopamine receptor antagonist
2587	2.64	cp	BRD-A00993607	alprenolol	Adrenergic receptor antagonist
2590	2.64	cp	BRD-K79145749	dibenzepin	Norepinephrine reuptake inhibitor
2591	2.64	cp	BRD-K17743125	belinostat	HDAC inhibitor
2592	2.64	cp	BRD-A51714012	venlafaxine	Adrenergic inhibitor
2595	2.61	cp	BRD-K83144676	olmesartan	Angiotensin antagonist
2607	2.57	cp	BRD-A75935363	atracurium	Acetylcholine receptor antagonist
2608	2.57	cp	BRD-K74913225	brinzolamide	Carbonic anhydrase inhibitor
2609	2.57	cp	BRD-K77947974	fluspirilene	Dopamine receptor antagonist
2610	2.56	cp	BRD-K40892394	AR-C133057XX	Nitric oxide synthase inhibitor
2611	2.56	cp	BRD-K62810658	PD-98059	MEK inhibitor
2613	2.54	cp	BRD-A59808129	guggulsterone	Cholesterol inhibitor
2620	2.51	cp	BRD-K02992638	lamivudine	Nucleoside reverse transcriptase inhibitor
2624	2.5	cp	BRD-K90574421	ipsapirone	Serotonin receptor agonist
2625	2.5	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
2632	2.5	cp	BRD-K68407802	KIN001-055	EGFR inhibitor
2634	2.47	cp	BRD-K16485616	mocetinostat	HDAC inhibitor
2635	2.47	cp	BRD-K72420232	WZ-4002	EGFR inhibitor
2636	2.47	cp	BRD-K52020312	metronidazole	DNA inhibitor
2637	2.47	cp	BRD-K73589401	corticosterone	mineralocorticoid receptor agonist
2638	2.47	cp	BRD-K06854232	AM-580	Retinoid receptor agonist
2650	2.43	cp	BRD-K17306061	aprepitant	Tachykinin antagonist
2651	2.43	cp	BRD-K11663430	pyroxamide	HDAC inhibitor
2652	2.43	cp	BRD-K47693913	evoxine	Furoquinoline alkaloid
2653	2.43	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
2654	2.43	cp	BRD-K24132293	piperlongumine	Glutathione transferase inhibitor
2656	2.41	cp	BRD-K54759182	dosulepin	Norepinephrine reuptake inhibitor
2659	2.4	cp	BRD-K86887724	dofetilide	Potassium channel blocker
2660	2.4	cp	BRD-K88611939	aniracetam	Glutamate receptor agonist
2661	2.4	cp	BRD-K06895174	cisapride	Serotonin receptor agonist
2662	2.4	cp	BRD-K53561341	KIN001-220	Aurora kinase inhibitor
2663	2.39	cp	BRD-A34255068	rolipram	Phosphodiesterase inhibitor
2664	2.39	cp	BRD-K59637651	NSC-119889	Protein synthesis inhibitor
2669	2.36	cp	BRD-K04412738	tramadol	Norepinephrine reuptake inhibitor
2670	2.36	cp	BRD-K10860596	granisetron	Serotonin receptor antagonist
2679	2.33	cp	BRD-K65910366	KUC103904N	-666
2691	2.3	cp	BRD-K01779529	fluoropyruvate	Pyruvate dehydrogenase kinase inhibitor
2692	2.29	cp	BRD-K16195444	oxymetazoline	Adrenergic receptor agonist
2693	2.29	cp	BRD-K37848908	ceforanide	Penicillin binding protein inhibitor
2696	2.28	cp	BRD-M45964048	verteporfin	Photosensitizing agent
2698	2.26	cp	BRD-K63874012	thioperamide	Histamine receptor antagonist
2699	2.26	cp	BRD-K80738081	resveratrol	Cytochrome P450 inhibitor
2708	2.22	cp	BRD-K92049597	triamterene	Sodium channel blocker
2718	2.18	cp	BRD-A23359898	sibutramine	Serotonin reuptake inhibitor
2719	2.17	cp	BRD-K59331372	SB-366791	TRPV antagonist
2720	2.17	cp	BRD-A34751532	homosalate	HSP inducer
2721	2.16	cp	BRD-K60038276	irbesartan	Angiotensin receptor antagonist
2726	2.15	cp	BRD-K95655893	MAZ-51	VEGFR inhibitor
2727	2.15	cp	BRD-A60294240	tribenoside	Anti-inflammatory
2729	2.15	cp	BRD-K79602928	metformin	Insulin sensitizer
2737	2.11	cp	BRD-K76698671	HNHA	HDAC inhibitor
2742	2.08	cp	BRD-K32710582	EI-247	IGF-1 inhibitor
2743	2.08	cp	BRD-K04546108	JAK3-inhibitor-VI	JAK inhibitor
2744	2.08	cp	BRD-A64977602	mirtazapine	Adrenergic receptor antagonist
2748	2.08	cp	BRD-K93176058	AC-55649	Retinoid receptor agonist
2751	2.05	cp	BRD-K93258693	GW-9662	PPAR receptor antagonist
2755	2.04	cp	BRD-A70731303	avrainvillamide-analog-5	nucleophosmin inhibitor
2756	2.04	cp	BRD-K04993501	cefixime	Bacterial cell wall synthesis inhibitor
2757	2.04	cp	BRD-K18757346	U-46619	Thromboxane receptor agonist
2758	2.04	cp	BRD-K12120659	GR-144053	Integrin antagonist
2759	2.04	cp	BRD-A30437061	camptothecin	Topoisomerase inhibitor
2760	2.04	cp	BRD-K78485176	olmesartan	Angiotensin receptor antagonist
2762	2.04	cp	BRD-K59369769	tozasertib	Aurora kinase inhibitor
2764	2.03	cp	BRD-A36471396	biperiden	Acetylcholine receptor antagonist
2766	2.02	cp	BRD-A85025557	NCS-382	GABA receptor antagonist
2767	2.01	cp	BRD-K90259198	W-7	Calmodulin antagonist
2768	2.01	cp	BRD-K57033106	tripelennamine	Histamine receptor antagonist
2771	2	cp	BRD-K94841585	emodic-acid	Laxative
2777	1.98	cp	BRD-A43930669	L-368899	Oxytocin receptor antagonist
2778	1.96	cp	BRD-K18909381	CGS-12066B	Serotonin receptor agonist
2786	1.94	cp	BRD-K99964838	bosutinib	ABL inhibitor
2787	1.94	cp	BRD-K98493452	honokiol	AKT inhibitor
2788	1.94	cp	BRD-K86595100	chlordiazepoxide	Benzodiazepine receptor agonist
2789	1.94	cp	BRD-K01638814	rilmenidine	Adrenergic receptor agonist
2790	1.94	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
2801	1.91	cp	BRD-K86958018	olvanil	TRPV agonist
2803	1.9	cp	BRD-K25079130	avrainvillamide-analog-4	nucleophosmin inhibitor
2804	1.9	cp	BRD-A64228451	terreic-acid	BTK inhibitor
2808	1.9	cp	BRD-K40645748	mefloquine	Adenosine receptor antagonist
2811	1.87	cp	BRD-K46469693	SCH-442416	Adenosine receptor antagonist
2814	1.86	cp	BRD-K00673382	famotidine	Histamine receptor antagonist
2816	1.85	cp	BRD-K02590140	O-2050	Cannabinoid receptor antagonist
2823	1.83	cp	BRD-K86465814	HO-013	PPAR receptor agonist
2824	1.83	cp	BRD-A00758722	noretynodrel	Progestogen hormone
2831	1.81	cp	BRD-K27305650	LY-294002	MTOR inhibitor
2834	1.8	cp	BRD-K37080523	isoreserpine	Vesicular monoamine transporter inhibitor
2835	1.8	cp	BRD-K39520573	GW-5074	Leucine rich repeat kinase inhibitor
2836	1.8	cp	BRD-A92585442	RU-28318	Cytochrome P450 inhibitor
2841	1.78	cp	BRD-K69195780	NAN-190	Serotonin receptor agonist
2847	1.76	cp	BRD-K37618799	MRS-1220	Adenosine receptor antagonist
2848	1.76	cp	BRD-A22143024	estropipate	Estrogen receptor agonist
2858	1.73	cp	BRD-K63343048	orlistat	Lipase inhibitor
2859	1.73	cp	BRD-K26015241	ODQ	Guanylyl cyclase inhibitor
2860	1.73	cp	BRD-K41996876	tyrphostin-1	EGFR inhibitor
2863	1.71	cp	BRD-K00610438	altanserin	Serotonin receptor antagonist
2868	1.7	cp	BRD-K01663662	diphenidol	Acetylcholine receptor agonist
2869	1.69	cp	BRD-K54330070	SB-202190	p38 MAPK inhibitor
2870	1.69	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
2871	1.69	cp	BRD-A41555725	chlortetracycline	Protein synthesis inhibitor
2881	1.66	cp	BRD-K01902415	pirinixic-acid	PPAR receptor agonist
2882	1.66	cp	BRD-K04146668	GW-441756	Growth factor receptor inhibitor
2887	1.64	cp	BRD-K13664374	dichloroacetic-acid	Pyruvate dehydrogenase kinase inhibitor
2888	1.64	cp	BRD-K84996949	sinensetin	Cyclooxygenase inhibitor
2889	1.64	cp	BRD-K10974103	diloxanide	Protein synthesis inhibitor
2895	1.62	cp	BRD-K59570838	homoveratrylamine	Dopamine analog
2896	1.62	cp	BRD-K18619710	digoxigenin	Steroid
2897	1.62	cp	BRD-K84663978	trequinsin	Phosphodiesterase inhibitor
2901	1.61	cp	BRD-A01346607	flumetasone	Glucocorticoid receptor agonist
2902	1.59	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
2903	1.59	cp	BRD-K39670393	amthamine	Histamine receptor agonist
2908	1.57	cp	BRD-K62012036	acitretin	Retinoid receptor agonist
2912	1.56	cp	BRD-A31159102	fluoxetine	Selective serotonin reuptake inhibitor (SSRI)
2913	1.55	cp	BRD-K39983086	loteprednol	Glucocorticoid receptor agonist
2914	1.55	cp	BRD-K99447003	enalaprilat	ACE inhibitor
2915	1.55	cp	BRD-A65550283	ginsenoside	Steroid hormone receptor agonist
2916	1.55	cp	BRD-K12932420	YM-976	Phosphodiesterase inhibitor
2917	1.55	cp	BRD-K33211335	dextromethorphan	Glutamate receptor antagonist
2921	1.55	cp	BRD-K63430059	methoxsalen	DNA synthesis inhibitor
2926	1.52	cp	BRD-A70514680	articaine	Local anesthetic
2927	1.52	cp	BRD-K85606544	neratinib	EGFR inhibitor
2928	1.51	cp	BRD-K68558722	deracoxib	Cyclooxygenase inhibitor
2932	1.48	cp	BRD-K62858456	lomerizine	Calcium channel blocker
2933	1.48	cp	BRD-K87990216	piretanide	Glucocorticoid receptor agonist
2934	1.48	cp	BRD-K44849676	capsazepine	TRPV agonist
2935	1.48	cp	BRD-K89997465	chlorpromazine	Dopamine receptor antagonist
2936	1.45	cp	BRD-K30296925	flavokavain-b	Antineoplastic
2941	1.44	cp	BRD-K67860401	AR-A014418	Glycogen synthase kinase inhibitor
2944	1.44	cp	BRD-K00627859	tubastatin-a	HDAC inhibitor
2945	1.41	cp	BRD-K15567136	papaverine	Phosphodiesterase inhibitor
2946	1.41	cp	BRD-K53878242	MMPX	Phosphodiesterase inhibitor
2947	1.41	cp	BRD-A54927599	KF-38789	P-selectin inhibitor
2948	1.41	cp	BRD-K88741031	methyl-2,5-dihydroxycinnamate	EGFR inhibitor
2949	1.41	cp	BRD-A05186015	bupropion	Dopamine uptake inhibitor
2950	1.41	cp	BRD-K37991163	paroxetine	Selective serotonin reuptake inhibitor (SSRI)
2961	1.39	cp	BRD-K98548675	parthenolide	NFkB pathway inhibitor
2963	1.37	cp	BRD-K82164249	andarine	Androgen receptor modulator
2964	1.37	cp	BRD-A25775766	securinine	GABA receptor antagonist
2965	1.37	cp	BRD-K79930101	GW-583340	EGFR inhibitor
2966	1.37	cp	BRD-A28746609	paclitaxel	Tubulin inhibitor
2967	1.37	cp	BRD-K03109492	NSC-663284	CDC inhibitor
2968	1.37	cp	BRD-A49160188	donepezil	Acetylcholinesterase inhibitor
2974	1.37	cp	BRD-K15502390	nevirapine	Reverse transcriptase inhibitor
2979	1.34	cp	BRD-K84566043	fenpiverinium	Acetylcholine receptor antagonist
2980	1.34	cp	BRD-K70358946	aripiprazole	Serotonin receptor agonist
2981	1.34	cp	BRD-A96485169	EBPC	Aldose reductase inhibitor
2982	1.34	cp	BRD-A58157837	butabindide	Tripeptidyl peptidase inhibitor
2983	1.34	cp	BRD-A41519720	ezetimibe	Niemann-Pick C1-like 1 protein antagonist
2986	1.34	cp	BRD-A21858158	praziquantel	Anthelmintic
2991	1.3	cp	BRD-A39290993	cyproterone	Androgen receptor antagonist
2992	1.3	cp	BRD-A18202423	CPCCOEt	Glutamate receptor antagonist
2998	1.28	cp	BRD-A13650332	flucloxacillin	Bacterial cell wall synthesis inhibitor
2999	1.27	cp	BRD-A79465854	auranofin	NFkB pathway inhibitor
3000	1.27	cp	BRD-K49456190	prima-1-met	thioredoxin inhibitor
3001	1.27	cp	BRD-K23583188	lavendustin-a	EGFR inhibitor
3002	1.27	cp	BRD-K68190965	GR-46611	Serotonin receptor agonist
3003	1.27	cp	BRD-K43290182	Ro-04-6790	Serotonin receptor antagonist
3004	1.27	cp	BRD-A06784547	MRS-1334	Adenosine receptor antagonist
3005	1.27	cp	BRD-K96119599	leucodin	Melanin inhibitor
3006	1.27	cp	BRD-K25311561	KU-55933	ATM kinase inhibitor
3017	1.23	cp	BRD-K57930253	nitrazepam	Benzodiazepine receptor agonist
3018	1.23	cp	BRD-K60623809	SU-11652	Tyrosine kinase inhibitor
3019	1.23	cp	BRD-K92138166	mammea-a	other antibiotic
3020	1.23	cp	BRD-A16694057	bisphenol-a	PPAR receptor antagonist
3021	1.23	cp	BRD-A97739905	ketoprofen	Cyclooxygenase inhibitor
3024	1.2	cp	BRD-K50018155	RS-67506	Serotonin receptor partial agonist
3025	1.2	cp	BRD-A22380646	pantoprazole	ATPase inhibitor
3026	1.2	cp	BRD-A95513702	androsta-1,4-dien-3,17-dione	Aromatase inhibitor
3028	1.2	cp	BRD-K38197229	bumetanide	Solute carrier family member inhibitor
3030	1.18	cp	BRD-K22385716	LY-303511	Casein kinase inhibitor
3032	1.17	cp	BRD-K39621635	artemether	Antimalarial
3034	1.16	cp	BRD-K36198571	WAY-170523	Metalloproteinase inhibitor
3035	1.16	cp	BRD-K73397362	purmorphamine	Smoothened receptor agonist
3036	1.16	cp	BRD-K68873215	phosphodiesterase-V-inhibitor-II	Phosphodiesterase inhibitor
3037	1.16	cp	BRD-K87696786	LY-456236	Glutamate receptor antagonist
3038	1.16	cp	BRD-K15791587	L-733060	Tachykinin antagonist
3039	1.16	cp	BRD-K85013741	auraptene	Nitric oxide production inhibitor
3043	1.15	cp	BRD-K51302260	KU-C103871	GSP agonist
3044	1.13	cp	BRD-A20131130	2',5'-dideoxyadenosine	Adenylyl cyclase inhibitor
3045	1.13	cp	BRD-K15588452	R-96544	Serotonin receptor antagonist
3046	1.13	cp	BRD-A38747044	KU-14R	Imidazoline receptor ligand
3047	1.13	cp	BRD-K50422030	clomethiazole	GABA receptor antagonist
3048	1.13	cp	BRD-A34706053	CGP-12177	Adrenergic receptor agonist
3049	1.13	cp	BRD-K11696279	BU-239	Imidazoline receptor agonist
3050	1.13	cp	BRD-K56115039	BU-226	Imidazoline receptor ligand
3053	1.13	cp	BRD-A42628519	iopanoic-acid	Radiopaque medium
3054	1.12	cp	BRD-A95869247	indapamide	Thiazide diuretic
3057	1.11	cp	BRD-A32349859	methyl-angolensate	Apoptosis inhibitor
3060	1.09	cp	BRD-K88304388	dextrorphan	Glutamate receptor antagonist
3061	1.09	cp	BRD-K67298865	SB-431542	TGF beta receptor inhibitor
3062	1.09	cp	BRD-A31575449	CGP-20712	Adrenergic receptor antagonist
3063	1.09	cp	BRD-K89210380	biotin	Vitamin B
3064	1.09	cp	BRD-K31987754	oleylethanolamide	Cannabinoid receptor agonist
3065	1.09	cp	BRD-A65076780	dihydroergocristine	Adrenergic receptor antagonist
3066	1.09	cp	BRD-A92670106	tocainide	Sodium channel blocker
3067	1.09	cp	BRD-A01826957	xanthinol	Vasodilator
3068	1.09	cp	BRD-K01292756	pimozide	Dopamine receptor antagonist
3074	1.07	cp	BRD-K36862742	hydroflumethiazide	Sodium/potassium/chloride transporter inhibitor
3077	1.06	cp	BRD-A43082555	loxoprofen	Cyclooxygenase inhibitor
3078	1.06	cp	BRD-K29555132	arachidonamide	Cannabinoid receptor agonist
3086	1.02	cp	BRD-A72441487	stiripentol	GABA uptake inhibitor
3087	1.02	cp	BRD-K23369905	oxiconazole	Bacterial cell wall synthesis inhibitor
3088	1.02	cp	BRD-K41051431	mecillinam	Bacterial cell wall synthesis inhibitor
3089	1.02	cp	BRD-K18316707	O-1918	Cannabinoid receptor antagonist
3090	1.02	cp	BRD-K15025317	BAY-11-7821	NFkB pathway inhibitor
3093	0.99	cp	BRD-K60923938	veratridine	Sodium channel activator
3094	0.99	cp	BRD-K14200658	syrosingopine	Vesicular monoamine transporter inhibitor
3095	0.99	cp	BRD-K41567364	SB-334867	Orexin receptor antagonist
